medallion, hack_license, vendor_id, pickup_datetime, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount
2010003160,2010024249,CMT,2010-08-01 00:00:01,CSH,50,0,0,0,0,50
2010008668,2010019472,CMT,2010-08-01 00:00:01,CSH,8.1,0.5,0.5,0,0,9.1
2010000980,2010032544,CMT,2010-08-01 00:00:01,CSH,4.5,0.5,0.5,0,0,5.5
2010000984,2010010142,CMT,2010-08-01 00:00:01,CRD,13.7,0.5,0.5,2.2,0,16.9
2010009286,2010009276,CMT,2010-08-01 00:00:01,CSH,4.9,0.5,0.5,0,0,5.9
2010012966,2010000404,CMT,2010-08-01 00:00:01,CSH,6.1,0.5,0.5,0,0,7.1
2010006335,2010006331,CMT,2010-08-01 00:00:01,CSH,6.1,0.5,0.5,0,0,7.1
2010006337,2010017318,CMT,2010-08-01 00:00:01,CSH,4.1,0.5,0.5,0,0,5.1
2010009906,2010009896,CMT,2010-08-01 00:00:02,CSH,9.3,0.5,0.5,0,0,10.3
2010003057,2010015637,CMT,2010-08-01 00:00:02,CRD,6.1,0.5,0.5,1.06,0,8.16
2010003321,2010018814,CMT,2010-08-01 00:00:02,CRD,8.5,0.5,0.5,2.2,0,11.7
2010007947,2010000611,CMT,2010-08-01 00:00:02,CSH,5.7,0.5,0.5,0,0,6.7
2010002264,2010009555,CMT,2010-08-01 00:00:03,CSH,7.3,0.5,0.5,0,0,8.3
2010000832,2010026770,CMT,2010-08-01 00:00:03,CSH,10.1,0.5,0.5,0,0,11.1
2010002795,2010002794,CMT,2010-08-01 00:00:03,CSH,7.3,0.5,0.5,0,0,8.3
2010005070,2010005067,CMT,2010-08-01 00:00:03,CSH,8.1,0.5,0.5,0,0,9.1
2010001345,2010001345,CMT,2010-08-01 00:00:04,CSH,8.1,0.5,0.5,0,0,9.1
2010003518,2010003515,CMT,2010-08-01 00:00:04,CRD,9.3,0.5,0.5,3,0,13.3
2010011664,2010031900,CMT,2010-08-01 00:00:04,CRD,8.9,0.5,0.5,2.47,0,12.37
2010009294,2010035163,CMT,2010-08-01 00:00:05,CSH,12.1,0.5,0.5,0,0,13.1
2010008424,2010017981,CMT,2010-08-01 00:00:05,CSH,4.5,0.5,0.5,0,0,5.5
2010007840,2010016759,CMT,2010-08-01 00:00:05,CSH,7.7,0.5,0.5,0,0,8.7
2010007041,2010034956,CMT,2010-08-01 00:00:05,CSH,11.7,0.5,0.5,0,0,12.7
2010008334,2010001250,CMT,2010-08-01 00:00:06,CRD,10.1,0.5,0.5,1,0,12.1
2010002748,2010017826,CMT,2010-08-01 00:00:06,CRD,6.1,0.5,0.5,1,0,8.1
2010005964,2010030813,CMT,2010-08-01 00:00:07,CSH,9.7,0.5,0.5,0,0,10.7
2010004976,2010002791,CMT,2010-08-01 00:00:08,CSH,6.5,0.5,0.5,0,0,7.5
2010001544,2010001544,CMT,2010-08-01 00:00:08,CSH,12.1,0.5,0.5,0,0,13.1
2010005544,2010027997,CMT,2010-08-01 00:00:08,CSH,6.1,0.5,0.5,0,0,7.1
2010010879,2010036170,CMT,2010-08-01 00:00:08,CSH,7.7,0.5,0.5,0,0,8.7
2010002326,2010002325,CMT,2010-08-01 00:00:08,CSH,4.1,0.5,0.5,0,0,5.1
2010001252,2010027312,CMT,2010-08-01 00:00:09,CSH,10.1,0.5,0.5,0,0,11.1
2010003404,2010000619,CMT,2010-08-01 00:00:09,CSH,8.5,0.5,0.5,0,0,9.5
2010006613,2010035276,CMT,2010-08-01 00:00:10,CRD,10.5,0.5,0.5,2.3,0,13.8
2010005932,2010000736,CMT,2010-08-01 00:00:10,CRD,6.9,0.5,0.5,1.5,0,9.4
2010009694,2010015505,CMT,2010-08-01 00:00:10,CRD,4.9,0.5,0.5,1.18,0,7.08
2010005515,2010005512,CMT,2010-08-01 00:00:10,CSH,9.7,0.5,0.5,0,0,10.7
2010006651,2010000694,CMT,2010-08-01 00:00:11,CSH,8.9,0.5,0.5,0,0,9.9
2010000011,2010009256,CMT,2010-08-01 00:00:11,CSH,9.7,0.5,0.5,0,0,10.7
2010009169,2010024427,CMT,2010-08-01 00:00:11,CRD,14.9,0.5,0.5,3.18,0,19.08
2010000344,2010000344,CMT,2010-08-01 00:00:11,CSH,5.7,0.5,0.5,0,0,6.7
2010009616,2010029226,CMT,2010-08-01 00:00:11,CSH,10.5,0.5,0.5,0,0,11.5
2010003764,2010022628,CMT,2010-08-01 00:00:12,CSH,13.3,0.5,0.5,0,0,14.3
2010011086,2010031292,CMT,2010-08-01 00:00:12,CSH,7.7,0.5,0.5,0,0,8.7
2010000484,2010000484,CMT,2010-08-01 00:00:12,CRD,12.5,0.5,0.5,2.7,0,16.2
2010009212,2010022692,CMT,2010-08-01 00:00:12,CSH,7.7,0.5,0.5,0,0,8.7
2010007674,2010007666,CMT,2010-08-01 00:00:12,CRD,8.9,0.5,0.5,1.98,0,11.88
2010003528,2010003525,CMT,2010-08-01 00:00:12,CSH,10.9,0.5,0.5,0,0,11.9
2010005011,2010003804,CMT,2010-08-01 00:00:12,CSH,4.9,0.5,0.5,0,0,5.9
2010006151,2010006147,CMT,2010-08-01 00:00:13,CRD,9.3,0.5,0.5,1,0,11.3
2010009326,2010036633,CMT,2010-08-01 00:00:13,CSH,5.7,0.5,0.5,0,0,6.7
2010000034,2010000034,CMT,2010-08-01 00:00:14,CRD,5.7,0.5,0.5,1,0,7.7
2010009783,2010002314,CMT,2010-08-01 00:00:14,CSH,2.5,0.5,0.5,0,0,3.5
2010005362,2010035600,CMT,2010-08-01 00:00:14,CSH,7.3,0.5,0.5,0,0,8.3
2010004221,2010035637,CMT,2010-08-01 00:00:14,CSH,13.3,0.5,0.5,0,0,14.3
2010000055,2010000055,CMT,2010-08-01 00:00:14,CSH,5.3,0.5,0.5,0,0,6.3
2010005437,2010005434,CMT,2010-08-01 00:00:14,CSH,11.3,0.5,0.5,0,0,12.3
2010004696,2010027576,CMT,2010-08-01 00:00:14,CSH,10.5,0.5,0.5,0,0,11.5
2010005058,2010005055,CMT,2010-08-01 00:00:14,CRD,4.9,0.5,0.5,1.47,0,7.37
2010000992,2010004557,CMT,2010-08-01 00:00:15,CRD,17.3,0.5,0.5,4.57,0,22.87
2010003137,2010017074,CMT,2010-08-01 00:00:15,CSH,4.1,0.5,0.5,0,0,5.1
2010005085,2010005082,CMT,2010-08-01 00:00:15,CRD,15.3,0.5,0.5,3.26,0,19.56
2010003128,2010003127,CMT,2010-08-01 00:00:15,CSH,13.3,0.5,0.5,0,0,14.3
2010008768,2010008758,CMT,2010-08-01 00:00:15,CRD,4.5,0.5,0.5,1,0,6.5
2010000774,2010016460,CMT,2010-08-01 00:00:16,CRD,14.5,0.5,0.5,2.32,0,17.82
2010001289,2010028631,CMT,2010-08-01 00:00:16,CSH,12.1,0.5,0.5,0,0,13.1
2010001064,2010027880,CMT,2010-08-01 00:00:17,CSH,9.3,0.5,0.5,0,0,10.3
2010007927,2010007919,CMT,2010-08-01 00:00:17,CSH,12.1,0.5,0.5,0,0,13.1
2010002157,2010026301,CMT,2010-08-01 00:00:17,CSH,21.7,0.5,0.5,0,4.57,27.27
2010000995,2010000995,CMT,2010-08-01 00:00:17,CRD,8.5,0.5,0.5,1.42,0,10.92
2010013121,2010027112,CMT,2010-08-01 00:00:17,CRD,12.5,0.5,0.5,0,0,13.5
2010001053,2010002112,CMT,2010-08-01 00:00:18,CRD,9.3,0.5,0.5,0,0,10.3
2010002631,2010002630,CMT,2010-08-01 00:00:19,CRD,4.5,0.5,0.5,0.82,0,6.32
2010004628,2010022371,CMT,2010-08-01 00:00:19,CSH,5.3,0.5,0.5,0,0,6.3
2010003445,2010018719,CMT,2010-08-01 00:00:19,CSH,21.3,0.5,0.5,0,0,22.3
2010003699,2010003696,CMT,2010-08-01 00:00:19,CSH,5.7,0.5,0.5,0,0,6.7
2010010953,2010018947,CMT,2010-08-01 00:00:20,CSH,10.1,0.5,0.5,0,0,11.1
2010001742,2010001053,CMT,2010-08-01 00:00:20,CRD,15.7,0.5,0.5,3,0,19.7
2010006990,2010006986,CMT,2010-08-01 00:00:20,CSH,12.9,0.5,0.5,0,0,13.9
2010007296,2010006219,CMT,2010-08-01 00:00:20,CSH,6.5,0.5,0.5,0,0,7.5
2010001154,2010001730,CMT,2010-08-01 00:00:20,CSH,4.5,0.5,0.5,0,0,5.5
2010005879,2010005391,CMT,2010-08-01 00:00:20,CRD,7.3,0.5,0.5,2,0,10.3
2010004193,2010004190,CMT,2010-08-01 00:00:21,CSH,12.5,0.5,0.5,0,0,13.5
2010007298,2010007291,CMT,2010-08-01 00:00:21,CSH,5.3,0.5,0.5,0,0,6.3
2010001812,2010030887,CMT,2010-08-01 00:00:21,CRD,14.1,0.5,0.5,2.26,0,17.36
2010003475,2010003472,CMT,2010-08-01 00:00:21,CRD,25.3,0.5,0.5,3.94,0,30.24
2010013173,2010009007,CMT,2010-08-01 00:00:22,CSH,7.7,0.5,0.5,0,0,8.7
2010000153,2010032317,CMT,2010-08-01 00:00:22,CRD,10.1,0.5,0.5,2.22,0,13.32
2010001999,2010001999,CMT,2010-08-01 00:00:22,CRD,10.1,0.5,0.5,2.22,0,13.32
2010003817,2010004985,CMT,2010-08-01 00:00:23,CSH,8.9,0.5,0.5,0,0,9.9
2010009695,2010009684,CMT,2010-08-01 00:00:23,CSH,20.1,0.5,0.5,0,0,21.1
2010002055,2010019862,CMT,2010-08-01 00:00:24,CRD,14.5,0.5,0.5,1.5,0,17
2010006131,2010007407,CMT,2010-08-01 00:00:24,CSH,3.7,0.5,0.5,0,0,4.7
2010005326,2010018862,CMT,2010-08-01 00:00:24,CSH,11.7,0.5,0.5,0,0,12.7
2010002442,2010004950,CMT,2010-08-01 00:00:25,CSH,7.3,0.5,0.5,0,0,8.3
2010009902,2010031501,CMT,2010-08-01 00:00:25,CSH,6.5,0.5,0.5,0,0,7.5
2010005033,2010010741,CMT,2010-08-01 00:00:25,CSH,9.7,0.5,0.5,0,0,10.7
2010000020,2010000020,CMT,2010-08-01 00:00:25,CSH,3.7,0.5,0.5,0,0,4.7
2010000164,2010000164,CMT,2010-08-01 00:00:25,CSH,20.5,0.5,0.5,0,0,21.5
2010004740,2010004737,CMT,2010-08-01 00:00:25,CSH,8.5,0.5,0.5,0,0,9.5
2010004286,2010014851,CMT,2010-08-01 00:00:27,CSH,9.3,0.5,0.5,0,0,10.3
2010001787,2010001787,CMT,2010-08-01 00:00:27,CSH,4.1,0.5,0.5,0,0,5.1
2010001527,2010004927,CMT,2010-08-01 00:00:28,CRD,11.7,0.5,0.5,1.9,0,14.6
2010008239,2010036452,CMT,2010-08-01 00:00:28,CRD,12.5,0.5,0.5,2.7,0,16.2
2010000938,2010022440,CMT,2010-08-01 00:00:28,CRD,6.1,0.5,0.5,6.9,0,14
2010009764,2010009753,CMT,2010-08-01 00:00:28,CSH,6.9,0.5,0.5,0,0,7.9
2010002475,2010022377,CMT,2010-08-01 00:00:28,CRD,8.9,0.5,0.5,1.5,0,11.4
2010001860,2010001860,CMT,2010-08-01 00:00:29,CSH,4.1,0.5,0.5,0,0,5.1
2010009377,2010022518,CMT,2010-08-01 00:00:29,CSH,6.1,0.5,0.5,0,0,7.1
2010005908,2010029483,CMT,2010-08-01 00:00:29,CRD,4.9,0.5,0.5,0.88,0,6.78
2010003175,2010012910,CMT,2010-08-01 00:00:29,CSH,13.7,0.5,0.5,0,0,14.7
2010013297,2010003474,CMT,2010-08-01 00:00:30,CSH,6.5,0.5,0.5,0,0,7.5
2010000997,2010003682,CMT,2010-08-01 00:00:30,CSH,9.3,0.5,0.5,0,0,10.3
2010010190,2010010183,CMT,2010-08-01 00:00:30,CSH,11.3,0.5,0.5,0,0,12.3
2010008086,2010007481,CMT,2010-08-01 00:00:30,CSH,4.5,0.5,0.5,0,0,5.5
2010001643,2010022517,CMT,2010-08-01 00:00:30,CSH,6.1,0.5,0.5,0,0,7.1
2010008209,2010006539,CMT,2010-08-01 00:00:31,CRD,5.7,0.5,0.5,1,0,7.7
2010003689,2010009561,CMT,2010-08-01 00:00:31,CRD,10.1,0.5,0.5,1,0,12.1
2010003942,2010003939,CMT,2010-08-01 00:00:31,CSH,4.5,0.5,0.5,0,0,5.5
2010002181,2010030781,CMT,2010-08-01 00:00:31,CSH,8.9,0.5,0.5,0,0,9.9
2010007928,2010035318,CMT,2010-08-01 00:00:31,CSH,11.3,0.5,0.5,0,0,12.3
2010009725,2010009714,CMT,2010-08-01 00:00:32,CSH,7.7,0.5,0.5,0,0,8.7
2010001175,2010001175,CMT,2010-08-01 00:00:32,CSH,12.9,0.5,0.5,0,0,13.9
2010005810,2010005806,CMT,2010-08-01 00:00:33,CSH,4.9,0.5,0.5,0,0,5.9
2010003378,2010018019,CMT,2010-08-01 00:00:33,CRD,6.5,0.5,0.5,1.5,0,9
2010007477,2010007469,CMT,2010-08-01 00:00:34,CSH,7.3,0.5,0.5,0,0,8.3
2010001442,2010001442,CMT,2010-08-01 00:00:34,CSH,4.5,0.5,0.5,0,0,5.5
2010008440,2010003852,CMT,2010-08-01 00:00:35,CSH,4.5,0.5,0.5,0,0,5.5
2010000814,2010000814,CMT,2010-08-01 00:00:36,CRD,14.5,0.5,0.5,2.32,0,17.82
2010001679,2010001679,CMT,2010-08-01 00:00:36,CSH,8.5,0.5,0.5,0,0,9.5
2010000555,2010000555,CMT,2010-08-01 00:00:36,CSH,8.9,0.5,0.5,0,0,9.9
2010003014,2010003013,CMT,2010-08-01 00:00:36,CRD,21.3,0.5,0.5,2,0,24.3
2010002674,2010002356,CMT,2010-08-01 00:00:36,CSH,9.3,0.5,0.5,0,0,10.3
2010001198,2010009200,CMT,2010-08-01 00:00:36,CSH,10.1,0.5,0.5,0,0,11.1
2010003806,2010030586,CMT,2010-08-01 00:00:37,CRD,4.5,0.5,0.5,1.1,0,6.6
2010007949,2010007941,CMT,2010-08-01 00:00:37,CSH,6.1,0.5,0.5,0,0,7.1
2010001276,2010029735,CMT,2010-08-01 00:00:37,CRD,24.5,0.5,0.5,2,0,27.5
2010013047,2010016660,CMT,2010-08-01 00:00:37,CSH,7.7,0.5,0.5,0,0,8.7
2010001736,2010034156,CMT,2010-08-01 00:00:37,CSH,5.7,0.5,0.5,0,0,6.7
2010008211,2010008284,CMT,2010-08-01 00:00:37,CSH,8.5,0.5,0.5,0,0,9.5
2010009389,2010004768,CMT,2010-08-01 00:00:38,CRD,8.5,0.5,0.5,1.5,0,11
2010002050,2010002050,CMT,2010-08-01 00:00:38,CRD,11.7,0.5,0.5,1.9,0,14.6
2010008092,2010008083,CMT,2010-08-01 00:00:38,CSH,4.9,0.5,0.5,0,0,5.9
2010004564,2010007812,CMT,2010-08-01 00:00:38,CSH,4.1,0.5,0.5,0,0,5.1
2010008221,2010018446,CMT,2010-08-01 00:00:38,CSH,5.7,0.5,0.5,0,0,6.7
2010003708,2010010348,CMT,2010-08-01 00:00:38,CRD,12.9,0.5,0.5,1.5,0,15.4
2010011248,2010018684,CMT,2010-08-01 00:00:38,CRD,9.7,0.5,0.5,2.14,0,12.84
2010005772,2010005769,CMT,2010-08-01 00:00:39,CSH,14.5,0.5,0.5,0,0,15.5
2010004157,2010004154,CMT,2010-08-01 00:00:39,CSH,4.5,0.5,0.5,0,0,5.5
2010010403,2010000607,CMT,2010-08-01 00:00:39,CSH,6.5,0.5,0.5,0,0,7.5
2010013396,2010007790,CMT,2010-08-01 00:00:40,CSH,4.9,0.5,0.5,0,0,5.9
2010007799,2010007791,CMT,2010-08-01 00:00:40,CRD,7.3,0.5,0.5,1.24,0,9.54
2010001644,2010003743,CMT,2010-08-01 00:00:40,CSH,4.9,0.5,0.5,0,0,5.9
2010007933,2010009529,CMT,2010-08-01 00:00:40,CSH,6.9,0.5,0.5,0,0,7.9
2010002602,2010005873,CMT,2010-08-01 00:00:40,CRD,7.3,0.5,0.5,1.24,0,9.54
2010002068,2010035913,CMT,2010-08-01 00:00:40,CRD,14.1,0.5,0.5,2.26,0,17.36
2010009867,2010003406,CMT,2010-08-01 00:00:40,CSH,3.3,0.5,0.5,0,0,4.3
2010000554,2010000554,CMT,2010-08-01 00:00:40,CSH,7.7,0.5,0.5,0,0,8.7
2010003887,2010031952,CMT,2010-08-01 00:00:41,CSH,8.5,0.5,0.5,0,0,9.5
2010013280,2010036162,CMT,2010-08-01 00:00:41,CSH,6.9,0.5,0.5,0,0,7.9
2010010595,2010001522,CMT,2010-08-01 00:00:41,CSH,7.3,0.5,0.5,0,0,8.3
2010000816,2010000816,CMT,2010-08-01 00:00:41,CSH,11.7,0.5,0.5,0,0,12.7
2010000775,2010032991,CMT,2010-08-01 00:00:42,CSH,16.9,0.5,0.5,0,4.57,22.47
2010011397,2010017334,CMT,2010-08-01 00:00:42,CSH,8.5,0.5,0.5,0,0,9.5
2010005061,2010005058,CMT,2010-08-01 00:00:42,CSH,11.7,0.5,0.5,0,0,12.7
2010003900,2010009266,CMT,2010-08-01 00:00:43,CSH,9.3,0.5,0.5,0,0,10.3
2010002622,2010002621,CMT,2010-08-01 00:00:43,CSH,7.3,0.5,0.5,0,0,8.3
2010009236,2010003601,CMT,2010-08-01 00:00:43,CRD,5.3,0.5,0.5,1.57,0,7.87
2010001406,2010001406,CMT,2010-08-01 00:00:43,CSH,10.1,0.5,0.5,0,0,11.1
2010001459,2010002348,CMT,2010-08-01 00:00:44,CRD,6.1,0.5,0.5,1.42,0,8.52
2010009811,2010027820,CMT,2010-08-01 00:00:44,CSH,4.9,0.5,0.5,0,0,5.9
2010002053,2010002053,CMT,2010-08-01 00:00:44,CRD,6.9,0.5,0.5,1.18,0,9.08
2010005550,2010009374,CMT,2010-08-01 00:00:44,CRD,25.7,0.5,0.5,3,0,29.7
2010005030,2010032316,CMT,2010-08-01 00:00:45,CSH,6.1,0.5,0.5,0,0,7.1
2010002809,2010017995,CMT,2010-08-01 00:00:46,CSH,8.9,0.5,0.5,0,0,9.9
2010004999,2010018200,CMT,2010-08-01 00:00:46,CSH,12.1,0.5,0.5,0,0,13.1
2010000443,2010000443,CMT,2010-08-01 00:00:46,CSH,17.7,0.5,0.5,0,0,18.7
2010002420,2010002419,CMT,2010-08-01 00:00:46,CSH,8.9,0.5,0.5,0,0,9.9
2010000956,2010007480,CMT,2010-08-01 00:00:47,CSH,12.1,0.5,0.5,0,0,13.1
2010009218,2010009207,CMT,2010-08-01 00:00:47,CRD,8.9,0.5,0.5,1.48,0,11.38
2010013046,2010026570,CMT,2010-08-01 00:00:47,CSH,5.7,0.5,0.5,0,0,6.7
2010010659,2010031719,CMT,2010-08-01 00:00:47,CSH,19.7,0.5,0.5,0,0,20.7
2010001162,2010001162,CMT,2010-08-01 00:00:48,CSH,12.9,0.5,0.5,0,0,13.9
2010002986,2010036018,CMT,2010-08-01 00:00:48,CSH,8.9,0.5,0.5,0,0,9.9
2010012886,2010022927,CMT,2010-08-01 00:00:48,CRD,10.5,0.5,0.5,2,0,13.5
2010010068,2010010059,CMT,2010-08-01 00:00:48,NOC,2.9,0.5,0.5,0,0,3.9
2010000890,2010036607,CMT,2010-08-01 00:00:49,CSH,4.5,0.5,0.5,0,0,5.5
2010011633,2010009520,CMT,2010-08-01 00:00:49,CRD,10.1,0.5,0.5,1,0,12.1
2010005472,2010022200,CMT,2010-08-01 00:00:49,CSH,6.5,0.5,0.5,0,0,7.5
2010000155,2010000155,CMT,2010-08-01 00:00:49,CRD,8.1,0.5,0.5,1.36,0,10.46
2010005737,2010026540,CMT,2010-08-01 00:00:49,CRD,8.5,0.5,0.5,1,0,10.5
2010007777,2010022576,CMT,2010-08-01 00:00:50,CSH,4.9,0.5,0.5,0,0,5.9
2010002357,2010028989,CMT,2010-08-01 00:00:50,CSH,12.1,0.5,0.5,0,0,13.1
2010003752,2010003299,CMT,2010-08-01 00:00:51,CSH,9.7,0.5,0.5,0,0,10.7
2010009638,2010009628,CMT,2010-08-01 00:00:51,CSH,23.7,0.5,0.5,0,0,24.7
2010003869,2010003866,CMT,2010-08-01 00:00:51,CRD,7.7,0.5,0.5,1.74,0,10.44
2010013042,2010003078,CMT,2010-08-01 00:00:52,CSH,10.5,0.5,0.5,0,0,11.5
2010011858,2010018801,CMT,2010-08-01 00:00:52,CRD,34,0,0,9.66,6,49.66
2010003368,2010007949,CMT,2010-08-01 00:00:52,CSH,4.1,0.5,0.5,0,0,5.1
2010007426,2010010041,CMT,2010-08-01 00:00:52,CSH,8.5,0.5,0.5,0,0,9.5
2010005442,2010005439,CMT,2010-08-01 00:00:52,CSH,9.7,0.5,0.5,0,0,10.7
2010003340,2010003337,CMT,2010-08-01 00:00:53,CSH,20.5,0.5,0.5,0,0,21.5
2010010709,2010011704,CMT,2010-08-01 00:00:53,CSH,6.1,0.5,0.5,0,0,7.1
2010009705,2010009694,CMT,2010-08-01 00:00:53,CRD,6.9,0.5,0.5,1.58,0,9.48
2010005537,2010005534,CMT,2010-08-01 00:00:54,CSH,13.7,0.5,0.5,0,0,14.7
2010004619,2010032447,CMT,2010-08-01 00:00:54,CRD,23.3,0.5,0.5,4.86,0,29.16
2010002692,2010002691,CMT,2010-08-01 00:00:54,CSH,6.1,0.5,0.5,0,0,7.1
2010007934,2010007926,CMT,2010-08-01 00:00:54,CSH,18.1,0.5,0.5,0,0,19.1
2010004151,2010000744,CMT,2010-08-01 00:00:55,CSH,4.5,0.5,0.5,0,0,5.5
2010013279,2010029099,CMT,2010-08-01 00:00:55,CSH,6.9,0.5,0.5,0,0,7.9
2010009290,2010036237,CMT,2010-08-01 00:00:55,CSH,3.7,0.5,0.5,0,0,4.7
2010012275,2010021701,CMT,2010-08-01 00:00:55,CSH,6.9,0.5,0.5,0,0,7.9
2010007294,2010007287,CMT,2010-08-01 00:00:56,CSH,15.7,0.5,0.5,0,0,16.7
2010000945,2010000795,CMT,2010-08-01 00:00:56,CSH,14.9,0.5,0.5,0,0,15.9
2010002337,2010002336,CMT,2010-08-01 00:00:56,CSH,9.3,0.5,0.5,0,0,10.3
2010002005,2010033584,CMT,2010-08-01 00:00:57,CSH,4.5,0.5,0.5,0,0,5.5
2010008717,2010008709,CMT,2010-08-01 00:00:57,CSH,10.9,0.5,0.5,0,0,11.9
2010000798,2010009911,CMT,2010-08-01 00:00:57,CSH,10.9,0.5,0.5,0,0,11.9
2010000023,2010000023,CMT,2010-08-01 00:00:57,CSH,4.5,0.5,0.5,0,0,5.5
2010011595,2010010991,CMT,2010-08-01 00:00:58,CSH,5.3,0.5,0.5,0,0,6.3
2010005360,2010021907,CMT,2010-08-01 00:00:58,CRD,9.7,0.5,0.5,2.4,0,13.1
2010007838,2010007830,CMT,2010-08-01 00:00:58,CSH,8.1,0.5,0.5,0,0,9.1
2010000487,2010000487,CMT,2010-08-01 00:00:58,CSH,8.1,0.5,0.5,0,0,9.1
2010007621,2010007613,CMT,2010-08-01 00:00:58,CRD,12.1,0.5,0.5,1,0,14.1
2010006275,2010001419,CMT,2010-08-01 00:00:58,CRD,3.7,0.5,0.5,0.7,0,5.4
2010005465,2010009329,CMT,2010-08-01 00:00:59,CSH,5.3,0.5,0.5,0,0,6.3
2010003124,2010004702,CMT,2010-08-01 00:00:59,CSH,5.3,0.5,0.5,0,0,6.3
2010001448,2010001448,CMT,2010-08-01 00:00:59,CSH,9.7,0.5,0.5,0,0,10.7
2010003916,2010011908,VTS,2010-08-01 00:01:00,CRD,5.7,0.5,0.5,1,0,7.7
2010008530,2010008521,VTS,2010-08-01 00:01:00,CSH,12.9,0.5,0.5,0,0,13.9
2010003943,2010003940,VTS,2010-08-01 00:01:00,CSH,6.5,0.5,0.5,0,0,7.5
2010002192,2010004967,VTS,2010-08-01 00:01:00,CSH,15.3,0.5,0.5,0,0,16.3
2010008882,2010008872,VTS,2010-08-01 00:01:00,CSH,5.7,0.5,0.5,0,0,6.7
2010008623,2010008615,VTS,2010-08-01 00:01:00,CSH,18.5,0.5,0.5,0,0,19.5
2010003892,2010003889,VTS,2010-08-01 00:01:00,CRD,12.1,0.5,0.5,3,0,16.1
2010006751,2010017242,VTS,2010-08-01 00:01:00,CSH,6.5,0.5,0.5,0,0,7.5
2010004030,2010004771,VTS,2010-08-01 00:01:00,CSH,6.9,0.5,0.5,0,0,7.9
2010005050,2010005047,VTS,2010-08-01 00:01:00,CSH,14.9,0.5,0.5,0,0,15.9
2010000694,2010000704,CMT,2010-08-01 00:01:00,CSH,14.9,0.5,0.5,0,0,15.9
2010011257,2010016795,VTS,2010-08-01 00:01:00,CSH,18.5,0.5,0.5,0,0,19.5
2010009035,2010012657,VTS,2010-08-01 00:01:00,CRD,12.9,0.5,0.5,2,0,15.9
2010007111,2010001315,VTS,2010-08-01 00:01:00,CSH,6.9,0.5,0.5,0,0,7.9
2010004776,2010004773,VTS,2010-08-01 00:01:00,CSH,4.9,0.5,0.5,0,0,5.9
2010005583,2010005580,VTS,2010-08-01 00:01:00,CSH,4.1,0.5,0.5,0,0,5.1
2010004638,2010004635,VTS,2010-08-01 00:01:00,CSH,10.1,0.5,0.5,0,0,11.1
2010009239,2010016605,VTS,2010-08-01 00:01:00,CRD,4.5,0.5,0.5,2,0,7.5
2010011464,2010018432,VTS,2010-08-01 00:01:00,CSH,10.1,0.5,0.5,0,0,11.1
2010006738,2010006734,VTS,2010-08-01 00:01:00,CSH,6.1,0.5,0.5,0,0,7.1
2010003527,2010029080,VTS,2010-08-01 00:01:00,CRD,3.7,0.5,0.5,2,0,6.7
2010006876,2010001849,VTS,2010-08-01 00:01:00,CSH,9.7,0.5,0.5,0,0,10.7
